year,county,agency_name,agency_code,violent_crimes,property_crimes,violent_clearance_rate,property_clearance_rate,arrests_total,arrests_felony,arrests_misdemeanor,arrests_status_offense,dic_total_deaths,dic_arrest_related,dic_city_county_jails,leoka_total_deaths,leoka_felony_deaths,leoka_accidental_deaths,leoka_total_assaults,leoka_injury_assaults,leoka_no_injury_assaults,calls_for_service,contracting_agencies,population_served,hispanic_population,white_population,black_population,native_american_population,asian_pacific_islander_population,other_population,hispanic_proportion,white_proportion,black_proportion,native_american_proportion,asian_pacific_islander_proportion,other_proportion,arrests_total_rate_per_100000,arrests_felony_rate_per_100000,arrests_misdemeanor_rate_per_100000,arrests_status_offense_rate_per_100000,violent_crimes_rate_per_100000,property_crimes_rate_per_100000,dic_total_deaths_rate_per_100000,dic_arrest_related_rate_per_100000,dic_city_county_jails_rate_per_100000,leoka_total_deaths_rate_per_100000,leoka_felony_deaths_rate_per_100000,leoka_accidental_deaths_rate_per_100000,leoka_total_assaults_rate_per_100000,leoka_injury_assaults_rate_per_100000,leoka_no_injury_assaults_rate_per_100000
2012,Mono,CA Highway Patrol - Mono,2699,0,0,0,0,99,12,87,0,0,0,0,,,,,,,,,14458,3918,9701,43,361,246,188,0.27,0.67,0,0.02,0.01,0.01,684.7420113,82.99903168,601.7429797,0,0,0,0,0,0,,,,,,
2012,Mono,Mono County Sheriff's Department,2600,6,62,83.33,16.12,93,36,57,0,0,0,0,,,,,,,2024,,6162,743,4763,20,406,75,155,0.12,0.77,0,0.06,0.01,0.02,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported
2012,Monterey,All Combined,All Combined,1866,10298,41.1,16.23,13456,4520,8735,201,1,0,1,0,0,0,123,40,83,,,420799,237751,134235,10941,1262,27352,9258,0.56,0.31,0.02,0,0.06,0.02,3197.72623,1074.147039,2075.812918,47.76627321,443.4421184,2447.249162,0.23764315,0,0.23764315,0,0,0,29.23010749,9.505726012,19.72438147
2012,Monterey,Salinas Police Department,2708,1027,4906,31.54,20.85,4458,1797,2635,26,0,0,0,0,0,0,52,32,20,,,152461,114956,23022,2134,152,10520,1525,0.75,0.15,0.01,0,0.06,0.01,2924.026472,1178.662084,1728.310847,17.05354156,673.6148917,3217.872112,0,0,0,0,0,0,34.10708312,20.98897423,13.11810889
2012,Monterey,Monterey County Sheriff's Department,2700,199,1336,52.26,8.53,2122,902,1154,66,1,0,1,0,0,0,62,5,57,,,101680,52472,41215,935,431,3993,2632,0.51,0.4,0,0,0.03,0.02,2086.939418,887.0967742,1134.933124,64.90952006,195.7120378,1313.926042,0.983477577,0,0.983477577,0,0,0,60.97560976,4.917387884,56.05822187
2012,Monterey,CA Highway Patrol - Monterey,2799,2,456,50,1.97,1510,195,1315,0,0,0,0,0,0,0,1,0,1,,,420799,237751,134235,10941,1262,27352,9258,0.56,0.31,0.02,0,0.06,0.02,358.8411569,46.34041431,312.5007426,0,0.475286301,108.3652765,0,0,0,0,0,0,0.23764315,0,0.23764315
2012,Monterey,Monterey Police Department,2706,153,1016,55.55,12.69,1406,325,1081,0,0,0,0,0,0,0,3,1,2,,,28472,4840,19389,740,28,2335,1110,0.16,0.68,0.02,0,0.08,0.03,4938.184883,1141.472324,3796.71256,0,537.3700478,3568.418095,0,0,0,0,0,0,10.5366676,3.512222534,7.024445069
2012,Monterey,Seaside Police Department,2710,109,499,55.04,9.41,923,317,570,36,0,0,0,,,,,,,48795,,33174,14265,10350,2687,199,3848,1791,0.43,0.31,0.08,0,0.11,0.05,2782.299391,955.5676132,1718.213058,108.5187195,328.5705673,1504.190028,0,0,0,,,,,,
2012,Monterey,Marina Police Department,2712,41,498,60.97,31.52,857,282,551,24,0,0,0,,,,,,,,,20005,5801,7522,1260,60,4081,1260,0.28,0.37,0.06,0,0.2,0.06,4283.929018,1409.647588,2754.311422,119.9700075,204.9487628,2489.377656,0,0,0,,,,,,
2012,Monterey,Greenfield Police Department,2704,120,306,69.16,17.32,475,180,287,8,0,0,0,,,,,,,,,16516,14584,1074,132,33,661,33,0.88,0.06,0,0,0.04,0,2875.999031,1089.852264,1737.708888,48.43787842,726.5681763,1852.74885,0,0,0,,,,,,
2012,Monterey,King City Police Department,2705,54,332,27.77,8.13,434,156,256,22,0,0,0,0,0,0,2,1,1,,,13033,11717,1121,0,13,65,117,0.89,0.08,0,0,0,0,3330.00844,1196.961559,1964.24461,168.8022712,414.3328474,2547.379728,0,0,0,0,0,0,15.34566101,7.672830507,7.672830507
2012,Monterey,Soledad Police Department,2711,80,284,41.25,11.26,387,157,218,12,0,0,0,0,0,0,2,1,1,,,26247,19108,3228,2651,262,604,394,0.72,0.12,0.1,0,0.02,0.01,1474.454223,598.1635996,830.5711129,45.7195108,304.7967387,1082.028422,0,0,0,0,0,0,7.619918467,3.809959233,3.809959233
2012,Monterey,Gonzales Police Department,2703,36,102,44.44,9.8,292,87,198,7,0,0,0,,,,,,,,,8272,7759,397,17,0,83,25,0.93,0.04,0,0,0.01,0,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported
2012,Monterey,Pacific Grove Police Department,2707,27,249,33.33,6.82,222,55,167,0,0,0,0,0,0,0,1,0,1,,,15226,1888,11694,274,46,837,487,0.12,0.76,0.01,0,0.05,0.03,1458.032313,361.2242217,1096.808091,0,177.3282543,1635.360567,0,0,0,0,0,0,6.567713122,0,6.567713122
2012,Monterey,Carmel Police Department,2701,7,99,100,9.09,163,35,128,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Monterey,CSU Monterey Bay Police Department,2719,2,59,50,3.38,75,21,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Monterey,Monterey DPR,2717,0,30,0,0,48,1,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Monterey,Sand City Police Department,2709,7,76,42.85,44.73,46,6,40,0,0,0,0,,,,,,,,,337,128,189,8,1,2,9,0.37,0.56,0.02,0,0,0.02,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported
2012,Monterey,Del Rey Oaks Police Department,2702,2,37,50,16.21,34,4,30,0,0,0,0,,,,,,,,,1643,240,1188,3,0,140,72,0.14,0.72,0,0,0.08,0.04,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported
2012,Monterey,Monterey Airport Police Department,2714,0,11,0,27.27,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Monterey,Union Pacific RR - Monterey Police Department,2715,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Napa,All Combined,All Combined,485,2863,57.31,23.85,4817,1698,3067,52,0,0,0,0,0,0,23,10,13,,,137699,45441,75734,2754,275,10327,3029,0.33,0.54,0.02,0,0.07,0.02,3498.209864,1233.124424,2227.321912,37.76352769,352.2175179,2079.172688,0,0,0,0,0,0,16.70309879,7.262216864,9.440881924
2012,Napa,Napa Police Department,2802,216,1643,82.4,19.41,2195,745,1399,51,0,0,0,0,0,0,20,8,12,,,77484,30141,43236,697,232,1860,1240,0.38,0.55,0,0,0.02,0.01,2832.84291,961.4888235,1805.534046,65.82004027,278.7672294,2120.437768,0,0,0,0,0,0,25.8117805,10.3247122,15.4870683
2012,Napa,Napa County Sheriff's Department,2800,124,1014,78.22,34.02,1891,838,1053,0,0,0,0,0,0,0,1,1,0,,American Canyon;Yountville,49192,10791,25148,2378,92,9143,1639,0.21,0.51,0.04,0,0.18,0.03,3844.120995,1703.529029,2140.591966,0,252.0735079,2061.310782,0,0,0,0,0,0,2.03285087,2.03285087,0
2012,Napa,CA Highway Patrol - Napa,2899,0,45,0,0,490,39,451,0,0,0,0,,,,,,,,,137699,45441,75734,2754,275,10327,3029,0.33,0.54,0.02,0,0.07,0.02,355.8486264,28.32264577,327.5259806,0,0,32.67997589,0,0,0,,,,,,
2012,Napa,Calistoga Police Department,2801,4,64,50,15.62,117,49,68,0,0,0,0,0,0,0,2,1,1,,,5183,1700,3058,47,0,275,109,0.32,0.59,0,0,0.05,0.02,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported
2012,Napa,St. Helena Police Department,2803,3,86,33.33,10.46,106,12,93,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Napa,Napa State Hospital Police Department,2808,138,11,0,0,18,15,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Napa,Union Pacific RR - Napa Police Department,2806,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Nevada,All Combined,All Combined,243,1843,53.08,16.22,2956,817,2056,83,0,0,0,0,0,0,20,8,12,,,97637,8690,83968,293,976,1660,2246,0.08,0.86,0,0,0.01,0.02,3027.540789,836.7729447,2105.759087,85.00875693,248.8810594,1887.604085,0,0,0,0,0,0,20.48403781,8.193615125,12.29042269
2012,Nevada,Grass Valley Police Department,2901,65,639,72.3,30.67,1070,295,698,77,0,0,0,0,0,0,9,0,9,Not available,,12731,1808,10452,25,127,140,178,0.14,0.82,0,0,0.01,0.01,8404.681486,2317.178541,5482.680072,604.8228733,510.5647632,5019.244364,0,0,0,0,0,0,70.69358259,0,70.69358259
2012,Nevada,Nevada County Sheriff's Department,2900,144,703,43.05,7.25,879,342,534,3,0,0,0,0,0,0,10,8,2,,,65840,5586,55750,155,1470,983,1896,0.08,0.84,0,0.02,0.01,0.02,1335.054678,519.4410693,811.0571081,4.556500608,218.7120292,1067.739976,0,0,0,0,0,0,15.18833536,12.15066829,3.037667072
2012,Nevada,Truckee Police Department,2908,22,232,77.27,18.1,397,101,294,2,0,0,0,0,0,0,1,0,1,,,15981,2701,12833,16,32,336,96,0.16,0.8,0,0,0.02,0,2484.199987,632.0005006,1839.684625,12.5148614,137.6634754,1451.723922,0,0,0,0,0,0,6.257430699,0,6.257430699
2012,Nevada,CA Highway Patrol - Nevada,2999,0,96,0,0,331,35,296,0,0,0,0,,,,,,,,,97637,8690,83968,293,976,1660,2246,0.08,0.86,0,0,0.01,0.02,339.0108258,35.84706617,303.1637596,0,0,98.3233815,0,0,0,,,,,,
2012,Nevada,Nevada City Police Department,2902,12,172,25,5.81,279,44,234,1,0,0,0,,,,,,,,,3085,327,2388,25,9,253,80,0.1,0.77,0,0,0.08,0.02,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported
2012,Nevada,Union Pacific RR - Nevada Police Department,2903,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Orange,All Combined,All Combined,6789,67821,51.09,15.08,81566,25221,55091,1254,16,11,5,0,0,0,639,210,429,,,3057233,1039459,1311553,45858,6114,574760,79488,0.33,0.42,0.01,0,0.18,0.02,2667.968061,824.9616565,1801.988923,41.01748215,222.0635457,2218.378514,0.523349055,0.359802475,0.16354658,0,0,0,20.90125286,6.868956341,14.03229652
2012,Orange,Orange County Sheriff's Department,3000,893,8635,60.24,16.53,12619,4183,7956,480,3,1,2,0,0,0,151,54,97,172124,San Juan Capistrano;Laguna Niguel;Mission Viejo;Dana Point;Villa Park;San Clemente;Stanton;Aliso Viejo;Rancho Santa Margarita;Lake Forest;Laguna Hills;Laguna Woods,677404,134102,432119,9797,1390,77131,23041,0.19,0.63,0.01,0,0.11,0.03,1862.846986,617.504473,1174.483764,70.85874899,131.8267976,1274.71937,0.442867181,0.147622394,0.295244787,0,0,0,22.29098145,7.971609261,14.31937219
2012,Orange,Santa Ana Police Department,3019,1334,7389,38.6,13.39,9762,3276,6422,64,2,2,0,0,0,0,77,31,46,133800,,328047,257845,30180,3280,328,34445,1968,0.78,0.09,0,0,0.1,0,2975.793103,998.6373904,1957.646313,19.50939957,406.6490472,2252.421147,0.609668736,0.609668736,0,0,0,0,23.47224635,9.449865416,14.02238094
2012,Orange,Anaheim Police Department,3001,1279,10070,41.36,10.52,7691,3183,4503,5,6,5,1,0,0,0,48,12,36,139754,,343974,181618,92873,7911,344,54348,6536,0.52,0.27,0.02,0,0.15,0.01,2235.924808,925.3606377,1309.110572,1.453598237,371.830429,2927.546849,1.744317884,1.453598237,0.290719647,0,0,0,13.95454308,3.488635769,10.46590731
2012,Orange,Huntington Beach Police Department,3010,313,5470,50.79,15.26,5622,1526,4073,23,0,0,0,0,0,0,48,28,20,,,192618,36983,125394,1348,770,21958,6164,0.19,0.65,0,0,0.11,0.03,2918.730337,792.2416389,2114.547965,11.94073243,162.4977936,2839.81767,0,0,0,0,0,0,24.91978943,14.53654383,10.38324559
2012,Orange,Garden Grove Police Department,3009,439,4017,63.09,12.44,5570,1906,3654,10,3,1,2,0,0,0,47,13,34,,,172635,62839,36771,1899,518,67846,2935,0.36,0.21,0.01,0,0.39,0.01,3226.460451,1104.063487,2116.604397,5.792568135,254.2937411,2326.87462,1.737770441,0.579256814,1.158513627,0,0,0,27.22507023,7.530338576,19.69473166
2012,Orange,Fullerton Police Department,3008,452,3937,41.15,9.57,4483,1324,3157,2,2,2,0,0,0,0,22,5,17,,,137603,47886,49124,3165,275,33575,3440,0.34,0.35,0.02,0,0.24,0.02,3257.923156,962.1883244,2294.281375,1.453456683,328.4812104,2861.129481,1.453456683,1.453456683,0,0,0,0,15.98802352,3.633641708,12.35438181
2012,Orange,Orange Police Department,3015,135,2833,56.29,18.35,4329,1062,3035,232,0,0,0,0,0,0,21,5,16,,,138040,54388,62256,1518,276,17117,2485,0.39,0.45,0.01,0,0.12,0.01,3136.047522,769.3422196,2198.638076,168.0672269,97.79773979,2052.30368,0,0,0,0,0,0,15.21298174,3.622138511,11.59084323
2012,Orange,CA Highway Patrol - Orange,3099,2,45,100,6.66,4304,247,4057,0,0,0,0,0,0,0,2,0,2,,,3057233,1039459,1311553,45858,6114,574760,79488,0.33,0.42,0.01,0,0.18,0.02,140.7808957,8.079201029,132.7016946,0,0.065418632,1.471919216,0,0,0,0,0,0,0.065418632,0,0.065418632
2012,Orange,Costa Mesa Police Department,3004,254,4079,63.77,17.47,3250,1071,2168,11,0,0,0,0,0,0,28,8,20,96915,,110807,39226,56622,1551,111,10527,2881,0.35,0.51,0.01,0,0.09,0.02,2933.027697,966.5454349,1956.555091,9.927170666,229.2273954,3681.175377,0,0,0,0,0,0,25.2691617,7.219760484,18.04940121
2012,Orange,Newport Beach Police Department,3014,101,2151,60.39,14.45,3227,895,2149,183,0,0,0,0,0,0,81,11,70,,,86031,7055,69857,344,172,6452,2151,0.08,0.81,0,0,0.07,0.02,3750.973486,1040.322674,2497.93679,212.7140217,117.399542,2500.261534,0,0,0,0,0,0,94.15210796,12.78608874,81.36601923
2012,Orange,Irvine Police Department,3026,110,3304,76.36,17.82,2939,1082,1844,13,0,0,0,0,0,0,18,3,15,,,223837,22160,99384,4253,448,86849,10744,0.09,0.44,0.01,0,0.38,0.04,1313.00902,483.387465,823.8137573,5.807797638,49.14290309,1476.074107,0,0,0,0,0,0,8.041565961,1.340260993,6.701304967
2012,Orange,Buena Park Police Department,3003,206,2066,34.46,21.05,2493,822,1667,4,0,0,0,0,0,0,19,5,14,,,81485,31046,21349,3259,81,24446,1467,0.38,0.26,0.03,0,0.3,0.01,3059.458796,1008.774621,2045.775296,4.908878935,252.8072651,2535.43597,0,0,0,0,0,0,23.31717494,6.136098668,17.18107627
2012,Orange,Westminster Police Department,3024,284,2875,55.63,19.44,2344,791,1551,2,0,0,0,0,0,0,4,2,2,,,90716,20683,23223,635,181,43725,2268,0.22,0.25,0,0,0.48,0.02,2583.888178,871.9520261,1709.73147,2.204682746,313.06495,3169.231448,0,0,0,0,0,0,4.409365492,2.204682746,2.204682746
2012,Orange,La Habra Police Department,3012,147,1150,76.19,21.91,2048,627,1329,92,0,0,0,0,0,0,20,9,11,,,60880,36772,17168,609,122,5175,1035,0.6,0.28,0.01,0,0.08,0.01,3363.994744,1029.894875,2182.982917,151.1169514,241.4586071,1888.961892,0,0,0,0,0,0,32.85151117,14.78318003,18.06833114
2012,Orange,Tustin Police Department,3022,114,1653,57.89,17.24,1823,865,955,3,0,0,0,0,0,0,19,9,10,28342,,76599,31712,24818,1838,383,15856,1992,0.41,0.32,0.02,0,0.2,0.02,2379.926631,1129.257562,1246.752569,3.916500215,148.8270082,2157.991619,0,0,0,0,0,0,24.80450136,11.74950065,13.05500072
2012,Orange,Laguna Beach Police Department,3011,57,548,82.45,29.37,1756,270,1486,0,0,0,0,,,,,,,17383,,22974,1585,19597,161,23,965,666,0.06,0.85,0,0,0.04,0.02,7643.423,1175.241577,6468.181422,0,248.1065552,2385.305128,0,0,0,,,,,,
2012,Orange,Brea Police Department,3002,127,2079,78.74,24,1669,472,1197,0,0,0,0,0,0,0,12,3,9,,Yorba Linda,106655,22584,60649,1107,173,18638,3463,0.21,0.56,0.01,0,0.17,0.03,1564.858656,442.5484037,1122.310253,0,119.0755239,1949.275702,0,0,0,0,0,0,11.2512306,2.812807651,8.438422953
2012,Orange,Fountain Valley Police Department,3007,106,1469,65.09,14.84,1383,472,876,35,0,0,0,0,0,0,5,1,4,Not available,,55833,8431,25683,558,0,19653,1452,0.15,0.45,0,0,0.35,0.02,2477.029714,845.3781814,1568.964591,62.68694141,189.8518797,2631.060484,0,0,0,0,0,0,8.955277345,1.791055469,7.164221876
2012,Orange,Placentia Police Department,3016,107,906,37.38,5.07,1151,289,774,88,0,0,0,0,0,0,6,5,1,,,51171,19291,21748,716,51,8136,1279,0.37,0.42,0.01,0,0.15,0.02,2249.320904,564.773016,1512.575482,171.9724062,209.1028121,1770.534092,0,0,0,0,0,0,11.72539133,9.771159446,1.954231889
2012,Orange,Cypress Police Department,3005,56,1018,75,12.08,877,404,473,0,0,0,0,0,0,0,4,1,3,,,48292,8934,20669,1352,145,15550,1594,0.18,0.42,0.02,0,0.32,0.03,1816.035782,836.577487,979.4582954,0,115.9612358,2108.009608,0,0,0,0,0,0,8.282945415,2.070736354,6.212209062
2012,Orange,Seal Beach Police Department,3020,17,545,52.94,14.67,566,90,476,0,0,0,0,,,,,,,,,24365,3460,17933,122,24,2168,633,0.14,0.73,0,0,0.08,0.02,2323.004309,369.3823107,1953.621999,0,69.77221424,2236.815104,0,0,0,,,,,,
2012,Orange,Orange Coast DPR,3032,0,72,0,1.38,455,25,430,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Orange,CSU Fullerton Police Department,3027,11,313,54.54,40.89,419,92,327,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Orange,La Palma Police Department,3006,18,340,77.77,11.47,321,120,201,0,0,0,0,,,,,,,,,15706,2591,4523,817,110,7240,408,0.16,0.28,0.05,0,0.46,0.02,2043.804915,764.0392207,1279.765695,0,114.6058831,2164.777792,0,0,0,,,,,,
2012,Orange,Los Alamitos Police Department,3013,27,357,29.62,5.88,311,91,213,7,0,0,0,,,,,,,,,11561,2335,6382,358,69,1514,913,0.2,0.55,0.03,0,0.13,0.07,2690.078713,787.1291411,1842.401176,60.54839547,233.5438111,3087.968169,0,0,0,,,,,,
2012,Orange,UC Irvine Police Department,3097,12,490,58.33,11.63,149,34,115,0,,,,0,0,0,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Orange,Union Pacific RR - Orange Police Department,3029,0,3,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Orange,Fairview Developmental Center Police Department,3034,188,7,69.68,14.28,2,2,0,0,,,,0,0,0,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Placer,All Combined,All Combined,680,6875,58.52,16.46,9427,3816,5579,32,3,0,3,0,0,0,31,11,20,,,358147,47275,268610,4298,1791,23280,12893,0.13,0.74,0.01,0,0.06,0.03,2632.159421,1065.484284,1557.740257,8.934878695,189.8661723,1919.602845,0.837644878,0,0.837644878,0,0,0,8.655663736,3.071364551,5.584299184
2012,Placer,Roseville Police Department,3105,293,3288,55.29,21.16,3931,1824,2090,17,0,0,0,0,0,0,16,8,8,40588,,123028,17470,87473,1599,246,11319,4798,0.14,0.71,0.01,0,0.09,0.03,3195.207595,1482.589329,1698.800273,13.81799265,238.1571675,2672.562344,0,0,0,0,0,0,13.00516955,6.502584777,6.502584777
2012,Placer,Placer County Sheriff's Department,3100,278,1670,66.18,16.58,3151,1390,1757,4,3,0,3,0,0,0,13,3,10,,Colfax,112329,17209,84964,731,872,4427,4125,0.15,0.75,0,0,0.03,0.03,2805.152721,1237.436459,1564.155294,3.560968227,247.4872918,1486.704235,2.67072617,0,2.67072617,0,0,0,11.57314674,2.67072617,8.902420568
2012,Placer,Rocklin Police Department,3104,49,917,40.81,6.97,845,309,527,9,0,0,0,,,,,,,,,58752,7168,41949,1116,411,4994,3114,0.12,0.71,0.01,0,0.08,0.05,1438.248911,525.9395425,896.9907407,15.31862745,83.40141612,1560.79793,0,0,0,,,,,,
2012,Placer,CA Highway Patrol - Placer,3199,1,204,0,0.49,579,61,518,0,0,0,0,0,0,0,1,0,1,,,358147,47275,268610,4298,1791,23280,12893,0.13,0.74,0.01,0,0.06,0.03,161.6654614,17.03211251,144.6333489,0,0.279214959,56.95985168,0,0,0,0,0,0,0.279214959,0,0.279214959
2012,Placer,Auburn Police Department,3101,44,249,59.09,20.88,484,121,363,0,0,0,0,0,0,0,1,0,1,,,13572,841,11509,231,54,326,624,0.06,0.84,0.01,0,0.02,0.04,3566.165635,891.5414088,2674.624226,0,324.1968759,1834.659593,0,0,0,0,0,0,7.368110816,0,7.368110816
2012,Placer,Lincoln Police Department,3103,14,506,42.85,8.1,281,107,172,2,0,0,0,,,,,,,,,43915,8168,31092,527,263,2591,1230,0.18,0.7,0.01,0,0.05,0.02,639.8724809,243.6525105,391.6657179,4.554252533,31.87976773,1152.225891,0,0,0,,,,,,
2012,Placer,Union Pacific RR - Placer Police Department,3112,1,28,0,3.57,94,3,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Placer,Sierra DPR,3107,0,13,0,0,62,1,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Plumas,All Combined,All Combined,108,437,50,10.75,902,275,619,8,0,0,0,0,0,0,1,0,1,,,19854,1648,16777,139,476,357,457,0.08,0.84,0,0.02,0.01,0.02,4543.165105,1385.111313,3117.759645,40.29414728,543.9709882,2201.067795,0,0,0,0,0,0,5.036768409,0,5.036768409
2012,Plumas,Plumas County Sheriff's Department,3200,107,404,49.53,10.14,678,226,444,8,0,0,0,,,,,,,,,17790,1221,15308,102,442,280,437,0.06,0.86,0,0.02,0.01,0.02,3811.129848,1270.376616,2495.784148,44.96908375,601.4614952,2270.93873,0,0,0,,,,,,
2012,Plumas,CA Highway Patrol - Plumas,3299,1,31,100,19.35,224,49,175,0,0,0,0,0,0,0,1,0,1,,,19854,1648,16777,139,476,357,457,0.08,0.84,0,0.02,0.01,0.02,1128.236124,246.8016521,881.4344716,0,5.036768409,156.1398207,0,0,0,0,0,0,5.036768409,0,5.036768409
2012,Plumas,Union Pacific RR - Plumas Police Department,3203,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Riverside,All Combined,All Combined,6989,68176,42.33,12.13,57205,22103,34133,969,34,22,12,0,0,0,387,66,321,,,2229467,1036702,853886,131539,11147,138227,57966,0.46,0.38,0.05,0,0.06,0.02,2565.859912,991.4028779,1530.993731,43.46330311,313.4829984,3057.950622,1.525028179,0.98678294,0.53824524,0,0,0,17.35840898,2.960348819,14.39806016
2012,Riverside,Riverside County Sheriff's Department,3300,3258,36788,40.97,9.82,23858,10398,12801,659,19,8,11,0,0,0,141,16,125,,Temecula;Coachella;Eastvale;Menifee;Wildomar;Jurupa Valley;Calimesa;Canyon Lake;Palm Desert;La Quinta;Lake Elsinore;Norco;Moreno Valley;Perris;San Jacinto;Rancho Mirage;Indian Wells,1288469,613962,483820,80067,5021,74451,30930,0.47,0.37,0.06,0,0.05,0.02,1851.654949,807.0042818,993.5046943,51.14597247,252.8582372,2855.171525,1.474618326,0.620891927,0.853726399,0,0,0,10.94322021,1.241783854,9.701436356
2012,Riverside,Riverside Police Department,3313,1389,10818,36.57,15.27,7882,3905,3758,219,4,4,0,0,0,0,191,32,159,,,308797,159030,98815,18219,1544,22233,9264,0.51,0.31,0.05,0,0.07,0.03,2552.485937,1264.584824,1216.980735,70.92037811,449.8100694,3503.272376,1.295349372,1.295349372,0,0,0,0,61.85293251,10.36279498,51.49013753
2012,Riverside,CA Highway Patrol - Riverside,3399,15,97,40,1.03,5454,288,5166,0,1,1,0,0,0,0,3,0,3,,,2229467,1036702,853886,131539,11147,138227,57966,0.46,0.38,0.05,0,0.06,0.02,244.6324615,12.91788575,231.7145757,0,0.67280655,4.350815688,0.04485377,0.04485377,0,0,0,0,0.13456131,0,0.13456131
2012,Riverside,Corona Police Department,3315,210,4143,44.28,16.6,4009,1434,2574,1,2,2,0,0,0,0,9,3,6,Not available,,154637,65257,59381,7423,309,17938,4175,0.42,0.38,0.04,0,0.11,0.02,2592.523135,927.3330445,1664.543415,0.646675763,135.8019103,2679.177687,1.293351526,1.293351526,0,0,0,0,5.820081869,1.94002729,3.880054579
2012,Riverside,Palm Springs Police Department,3311,302,2232,40.06,9.76,2688,1101,1551,36,2,2,0,0,0,0,13,6,7,,,45318,11873,27644,2175,272,2221,1178,0.26,0.61,0.04,0,0.04,0.02,5931.41798,2429.498213,3422.481133,79.43863366,666.4018712,4925.195287,4.413257425,4.413257425,0,0,0,0,28.68617326,13.23977228,15.44640099
2012,Riverside,Hemet Police Department,3308,406,3486,58.62,13.56,2660,971,1648,41,3,3,0,0,0,0,8,1,7,,,80150,30136,39113,5450,481,2485,2565,0.37,0.48,0.06,0,0.03,0.03,3318.777293,1211.478478,2056.144729,51.15408609,506.5502183,4349.344978,3.742981909,3.742981909,0,0,0,0,9.98128509,1.247660636,8.733624454
2012,Riverside,Indio Police Department,3309,450,2791,34.22,11.82,2088,898,1186,4,2,1,1,0,0,0,2,1,1,,,78124,53906,19609,1562,312,1641,1016,0.69,0.25,0.01,0,0.02,0.01,2672.67421,1149.454713,1518.099432,5.120065537,576.0073729,3572.525728,2.560032768,1.280016384,1.280016384,0,0,0,2.560032768,1.280016384,1.280016384
2012,Riverside,Murrieta Police Department,3342,70,1715,70,27.17,1903,773,1130,0,1,1,0,,,,,,,,,105060,27946,55787,7354,315,8510,5148,0.26,0.53,0.06,0,0.08,0.04,1811.345898,735.7700362,1075.575861,0,66.62859318,1632.400533,0.951837045,0.951837045,0,,,,,,
2012,Riverside,Banning Police Department,3301,148,708,56.75,10.45,1685,517,1168,0,0,0,0,,,,,,,,,29982,11843,13762,2189,180,1529,450,0.39,0.45,0.07,0,0.05,0.01,5620.03869,1724.367954,3895.670736,0,493.629511,2361.41685,0,0,0,,,,,,
